marque,modele,annee,annee_i,Type,SousType,carburant,carburant_n,tranche_km,n_total,prix_min_w,prix_max_w,prix_moyen_w,prix_median_w,prix_min_estime,prix_max_estime,prix_moyen_estime,prix_median_estime,prix_moyen_final,estimation_eur_f,roi_brut_mensuel,payback_mois,taux_rentabilite,presence_marche_fuel,presence_marche_total,any_error,errors,statut,marque_n,modele_n
Toyota,C-HR,2021,2021,SUV,Urbain (B-SUV),,diesel,0-50 000 km,9.0,19900.0,23000.0,21497.0,21490.0,19900.0,23000.0,21497.0,21490.0,21497.0,525.0,0.024422012373819604,40.946666666666665,1.465320742429176,27.0,54.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2021,2021,SUV,Urbain (B-SUV),,essence,0-50 000 km,9.0,19900.0,23000.0,21497.0,21490.0,19900.0,23000.0,21497.0,21490.0,21497.0,525.0,0.024422012373819604,40.946666666666665,1.465320742429176,27.0,54.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2021,2021,SUV,Urbain (B-SUV),,diesel,100-150 000 km,9.0,19900.0,23000.0,21497.0,21490.0,19900.0,23000.0,21497.0,21490.0,21497.0,525.0,0.024422012373819604,40.946666666666665,1.465320742429176,27.0,54.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2021,2021,SUV,Urbain (B-SUV),,essence,100-150 000 km,9.0,19900.0,23000.0,21497.0,21490.0,19900.0,23000.0,21497.0,21490.0,21497.0,525.0,0.024422012373819604,40.946666666666665,1.465320742429176,27.0,54.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2021,2021,SUV,Urbain (B-SUV),,diesel,50-100 000 km,9.0,19900.0,23000.0,21497.0,21490.0,19900.0,23000.0,21497.0,21490.0,21497.0,525.0,0.024422012373819604,40.946666666666665,1.465320742429176,27.0,54.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2021,2021,SUV,Urbain (B-SUV),,essence,50-100 000 km,9.0,19900.0,23000.0,21497.0,21490.0,19900.0,23000.0,21497.0,21490.0,21497.0,525.0,0.024422012373819604,40.946666666666665,1.465320742429176,27.0,54.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2022,2022,SUV,Urbain (B-SUV),,diesel,0-50 000 km,10.0,21500.0,27290.0,23894.0,23625.0,21500.0,27290.0,23894.0,23625.0,23894.0,555.0,0.023227588515945426,43.05225225225225,1.3936553109567256,30.0,59.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2022,2022,SUV,Urbain (B-SUV),,essence,0-50 000 km,10.0,20500.0,27290.0,23653.0,23250.0,20500.0,27290.0,23653.0,23250.0,23653.0,555.0,0.023464254005834354,42.61801801801802,1.4078552403500613,29.0,59.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2022,2022,SUV,Urbain (B-SUV),,diesel,100-150 000 km,10.0,21500.0,27290.0,23894.0,23625.0,21500.0,27290.0,23894.0,23625.0,23894.0,555.0,0.023227588515945426,43.05225225225225,1.3936553109567256,30.0,59.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2022,2022,SUV,Urbain (B-SUV),,essence,100-150 000 km,10.0,21500.0,27290.0,23894.0,23625.0,21500.0,27290.0,23894.0,23625.0,23894.0,555.0,0.023227588515945426,43.05225225225225,1.3936553109567256,29.0,59.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2022,2022,SUV,Urbain (B-SUV),,diesel,50-100 000 km,10.0,21500.0,27290.0,23894.0,23625.0,21500.0,27290.0,23894.0,23625.0,23894.0,555.0,0.023227588515945426,43.05225225225225,1.3936553109567256,30.0,59.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2022,2022,SUV,Urbain (B-SUV),,essence,50-100 000 km,9.0,21500.0,27290.0,23938.0,23750.0,21500.0,27290.0,23938.0,23750.0,23938.0,555.0,0.023184894310301612,43.13153153153153,1.3910936586180966,29.0,59.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2023,2023,SUV,Urbain (B-SUV),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,24000.0,31390.0,27192.0,26558.0,27192.0,585.0,0.02151368049426302,46.48205128205128,1.290820829655781,20.0,49.0,True,TimeoutError: Page.goto: Timeout 30000ms exceeded.,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2023,2023,SUV,Urbain (B-SUV),,essence,0-50 000 km,10.0,21000.0,35990.0,27115.0,25970.0,21000.0,35990.0,27115.0,25970.0,27115.0,585.0,0.021574774110271068,46.35042735042735,1.294486446616264,29.0,49.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2023,2023,SUV,Urbain (B-SUV),,diesel,100-150 000 km,10.0,22990.0,30900.0,26261.0,25825.0,22990.0,30900.0,26261.0,25825.0,26261.0,585.0,0.022276379421956514,44.89059829059829,1.3365827653173907,20.0,49.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2023,2023,SUV,Urbain (B-SUV),,essence,100-150 000 km,10.0,22990.0,30900.0,26261.0,25825.0,22990.0,30900.0,26261.0,25825.0,26261.0,585.0,0.022276379421956514,44.89059829059829,1.3365827653173907,29.0,49.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2023,2023,SUV,Urbain (B-SUV),,diesel,50-100 000 km,10.0,22990.0,30900.0,26261.0,25825.0,22990.0,30900.0,26261.0,25825.0,26261.0,585.0,0.022276379421956514,44.89059829059829,1.3365827653173907,20.0,49.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2023,2023,SUV,Urbain (B-SUV),,essence,50-100 000 km,9.0,21000.0,30900.0,25626.0,25490.0,21000.0,30900.0,25626.0,25490.0,25626.0,585.0,0.022828377429173496,43.805128205128206,1.3697026457504098,29.0,49.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2024,2024,SUV,Urbain (B-SUV),,diesel,0-50 000 km,10.0,26500.0,35490.0,30489.0,29492.0,26500.0,35490.0,30489.0,29492.0,30489.0,600.0,0.01967922857423989,50.815,1.1807537144543934,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2024,2024,SUV,Urbain (B-SUV),,essence,0-50 000 km,10.0,26500.0,35490.0,30489.0,29492.0,26500.0,35490.0,30489.0,29492.0,30489.0,600.0,0.01967922857423989,50.815,1.1807537144543934,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2024,2024,SUV,Urbain (B-SUV),,diesel,100-150 000 km,10.0,26500.0,35490.0,30489.0,29492.0,26500.0,35490.0,30489.0,29492.0,30489.0,600.0,0.01967922857423989,50.815,1.1807537144543934,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2024,2024,SUV,Urbain (B-SUV),,essence,100-150 000 km,10.0,26500.0,35490.0,30489.0,29492.0,26500.0,35490.0,30489.0,29492.0,30489.0,600.0,0.01967922857423989,50.815,1.1807537144543934,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2024,2024,SUV,Urbain (B-SUV),,diesel,50-100 000 km,10.0,26500.0,35490.0,30489.0,29492.0,26500.0,35490.0,30489.0,29492.0,30489.0,600.0,0.01967922857423989,50.815,1.1807537144543934,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2024,2024,SUV,Urbain (B-SUV),,essence,50-100 000 km,10.0,26500.0,35490.0,30489.0,29492.0,26500.0,35490.0,30489.0,29492.0,30489.0,600.0,0.01967922857423989,50.815,1.1807537144543934,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2025,2025,SUV,Urbain (B-SUV),,diesel,0-50 000 km,10.0,29700.0,54490.0,35446.0,32922.0,29700.0,54490.0,35446.0,32922.0,35446.0,405.0,0.011425830841279693,87.52098765432099,0.6855498504767816,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2025,2025,SUV,Urbain (B-SUV),,essence,0-50 000 km,10.0,29700.0,40300.0,33746.0,32922.0,29700.0,40300.0,33746.0,32922.0,33746.0,405.0,0.012001422390801873,83.32345679012346,0.7200853434481124,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2025,2025,SUV,Urbain (B-SUV),,diesel,100-150 000 km,10.0,29700.0,54490.0,35446.0,32922.0,29700.0,54490.0,35446.0,32922.0,35446.0,405.0,0.011425830841279693,87.52098765432099,0.6855498504767816,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2025,2025,SUV,Urbain (B-SUV),,essence,100-150 000 km,10.0,29700.0,54490.0,35446.0,32922.0,29700.0,54490.0,35446.0,32922.0,35446.0,405.0,0.011425830841279693,87.52098765432099,0.6855498504767816,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2025,2025,SUV,Urbain (B-SUV),,diesel,50-100 000 km,10.0,29700.0,54490.0,35446.0,32922.0,29700.0,54490.0,35446.0,32922.0,35446.0,405.0,0.011425830841279693,87.52098765432099,0.6855498504767816,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,C-HR,2025,2025,SUV,Urbain (B-SUV),,essence,50-100 000 km,10.0,29700.0,54490.0,35446.0,32922.0,29700.0,54490.0,35446.0,32922.0,35446.0,405.0,0.011425830841279693,87.52098765432099,0.6855498504767816,30.0,60.0,False,,Devenu incompatible,toyota,c-hr
Toyota,Corolla,2016,2016,Berline,Compacte,,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,12950.0,23400.0,18396.0,18990.0,18396.0,198.0,0.010763209393346379,92.9090909090909,0.6457925636007827,0.0,1.0,True,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2016,2016,Berline,Compacte,,essence,0-50 000 km,1.0,12490.0,12490.0,12490.0,12490.0,12490.0,12490.0,12490.0,12490.0,12490.0,198.0,0.015852682145716574,63.08080808080808,0.9511609287429944,1.0,1.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2016,2016,Berline,Compacte,,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,12950.0,23400.0,18396.0,18990.0,18396.0,198.0,0.010763209393346379,92.9090909090909,0.6457925636007827,0.0,1.0,True,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2016,2016,Berline,Compacte,,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,198.0,0.01523076923076923,65.65656565656566,0.9138461538461539,1.0,1.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/corolla?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2016&fregto=2016&kmfrom=100000&kmto=150000,Redevenu compatible,toyota,corolla
Toyota,Corolla,2016,2016,Berline,Compacte,,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,12950.0,23400.0,18396.0,18990.0,18396.0,198.0,0.010763209393346379,92.9090909090909,0.6457925636007827,0.0,1.0,True,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2016,2016,Berline,Compacte,,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,16499.0,23990.0,19607.0,19850.0,19607.0,198.0,0.010098434232672005,99.02525252525253,0.6059060539603203,1.0,1.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/corolla?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2016&fregto=2016&kmfrom=50000&kmto=100000,Redevenu compatible,toyota,corolla
Toyota,Corolla,2017,2017,Berline,Compacte,,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,12950.0,23400.0,18396.0,18990.0,18396.0,198.0,0.010763209393346379,92.9090909090909,0.6457925636007827,0.0,1.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/corolla?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2017&fregto=2017&kmfrom=0&kmto=50000,Redevenu compatible,toyota,corolla
Toyota,Corolla,2017,2017,Berline,Compacte,,essence,0-50 000 km,1.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,12990.0,198.0,0.015242494226327945,65.60606060606061,0.9145496535796767,1.0,1.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2017,2017,Berline,Compacte,,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,12950.0,23400.0,18396.0,18990.0,18396.0,198.0,0.010763209393346379,92.9090909090909,0.6457925636007827,0.0,1.0,True,Error: Page.goto: net::ERR_NETWORK_IO_SUSPENDED at https://www.autoscout24.be/fr/lst/toyota/corolla?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2017&fregto=2017&kmfrom=100000&kmto=150000,Redevenu compatible,toyota,corolla
Toyota,Corolla,2017,2017,Berline,Compacte,,essence,100-150 000 km,0.0,0.0,0.0,0.0,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,198.0,0.01523076923076923,65.65656565656566,0.9138461538461539,1.0,1.0,True,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2017,2017,Berline,Compacte,,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,12950.0,23400.0,18396.0,18990.0,18396.0,198.0,0.010763209393346379,92.9090909090909,0.6457925636007827,0.0,1.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/corolla?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2017&fregto=2017&kmfrom=50000&kmto=100000,Redevenu compatible,toyota,corolla
Toyota,Corolla,2017,2017,Berline,Compacte,,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,16499.0,23990.0,19607.0,19850.0,19607.0,198.0,0.010098434232672005,99.02525252525253,0.6059060539603203,1.0,1.0,True,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2018,2018,Berline,Compacte,,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,12950.0,23400.0,18396.0,18990.0,18396.0,345.0,0.018754076973255054,53.321739130434786,1.1252446183953033,0.0,1.0,True,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2018,2018,Berline,Compacte,,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,12970.0,18195.0,16035.0,16490.0,16035.0,345.0,0.021515434985968196,46.47826086956522,1.2909260991580918,1.0,1.0,True,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2018,2018,Berline,Compacte,,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,12950.0,23400.0,18396.0,18990.0,18396.0,345.0,0.018754076973255054,53.321739130434786,1.1252446183953033,0.0,1.0,True,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2018,2018,Berline,Compacte,,essence,100-150 000 km,1.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,345.0,0.02653846153846154,37.68115942028985,1.5923076923076922,1.0,1.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2018,2018,Berline,Compacte,,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,12950.0,23400.0,18396.0,18990.0,18396.0,345.0,0.018754076973255054,53.321739130434786,1.1252446183953033,0.0,1.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/corolla?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2018&fregto=2018&kmfrom=50000&kmto=100000,Redevenu compatible,toyota,corolla
Toyota,Corolla,2018,2018,Berline,Compacte,,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,16499.0,23990.0,19607.0,19850.0,19607.0,345.0,0.017595756617534555,56.83188405797102,1.0557453970520732,1.0,1.0,True,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2019,2019,Berline,Compacte,,diesel,0-50 000 km,9.0,12950.0,23400.0,18396.0,18990.0,12950.0,23400.0,18396.0,18990.0,18396.0,360.0,0.019569471624266144,51.1,1.1741682974559686,27.0,45.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2019,2019,Berline,Compacte,,essence,0-50 000 km,9.0,12950.0,23400.0,19080.0,19990.0,12950.0,23400.0,19080.0,19990.0,19080.0,360.0,0.018867924528301886,53.0,1.1320754716981132,18.0,45.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2019,2019,Berline,Compacte,,diesel,100-150 000 km,9.0,12950.0,23400.0,18396.0,18990.0,12950.0,23400.0,18396.0,18990.0,18396.0,360.0,0.019569471624266144,51.1,1.1741682974559686,27.0,45.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2019,2019,Berline,Compacte,,essence,100-150 000 km,9.0,12950.0,23400.0,18396.0,18990.0,12950.0,23400.0,18396.0,18990.0,18396.0,360.0,0.019569471624266144,51.1,1.1741682974559686,18.0,45.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2019,2019,Berline,Compacte,,diesel,50-100 000 km,9.0,12950.0,23400.0,18396.0,18990.0,12950.0,23400.0,18396.0,18990.0,18396.0,360.0,0.019569471624266144,51.1,1.1741682974559686,27.0,45.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2019,2019,Berline,Compacte,,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,16499.0,23990.0,19607.0,19850.0,19607.0,360.0,0.0183607895139491,54.46388888888889,1.101647370836946,18.0,45.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/corolla?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2019&fregto=2019&kmfrom=50000&kmto=100000,Redevenu compatible,toyota,corolla
Toyota,Corolla,2020,2020,Berline,Compacte,,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,14724.0,23695.0,19228.0,19732.0,19228.0,375.0,0.019502808404410234,51.27466666666667,1.1701685042646142,20.0,30.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/corolla?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2020&fregto=2020&kmfrom=0&kmto=50000,Redevenu compatible,toyota,corolla
Toyota,Corolla,2020,2020,Berline,Compacte,,essence,0-50 000 km,0.0,0.0,0.0,0.0,0.0,14724.0,25750.0,19926.0,20232.0,19926.0,375.0,0.018819632640770852,53.136,1.1291779584462511,10.0,30.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/corolla?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2020&fregto=2020&kmfrom=0&kmto=50000,Redevenu compatible,toyota,corolla
Toyota,Corolla,2020,2020,Berline,Compacte,,diesel,100-150 000 km,10.0,15450.0,23990.0,18750.0,18745.0,15450.0,23990.0,18750.0,18745.0,18750.0,375.0,0.02,50.0,1.2,20.0,30.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2020,2020,Berline,Compacte,,essence,100-150 000 km,10.0,15450.0,23990.0,18750.0,18745.0,15450.0,23990.0,18750.0,18745.0,18750.0,375.0,0.02,50.0,1.2,10.0,30.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2020,2020,Berline,Compacte,,diesel,50-100 000 km,10.0,15450.0,23990.0,18750.0,18745.0,15450.0,23990.0,18750.0,18745.0,18750.0,375.0,0.02,50.0,1.2,20.0,30.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2020,2020,Berline,Compacte,,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,16499.0,23990.0,19607.0,19850.0,19607.0,375.0,0.019125822410363646,52.285333333333334,1.1475493446218188,10.0,30.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/toyota/corolla?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2020&fregto=2020&kmfrom=50000&kmto=100000,Redevenu compatible,toyota,corolla
Toyota,Corolla,2021,2021,Berline,Compacte,,diesel,0-50 000 km,10.0,16499.0,23990.0,20061.0,20475.0,16499.0,23990.0,20061.0,20475.0,20061.0,390.0,0.019440705847166142,51.43846153846154,1.1664423508299686,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2021,2021,Berline,Compacte,,essence,0-50 000 km,10.0,16499.0,28100.0,20772.0,20475.0,16499.0,28100.0,20772.0,20475.0,20772.0,390.0,0.01877527440785673,53.261538461538464,1.1265164644714039,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2021,2021,Berline,Compacte,,diesel,100-150 000 km,10.0,16499.0,23990.0,20061.0,20475.0,16499.0,23990.0,20061.0,20475.0,20061.0,390.0,0.019440705847166142,51.43846153846154,1.1664423508299686,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2021,2021,Berline,Compacte,,essence,100-150 000 km,10.0,16499.0,23990.0,20061.0,20475.0,16499.0,23990.0,20061.0,20475.0,20061.0,390.0,0.019440705847166142,51.43846153846154,1.1664423508299686,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2021,2021,Berline,Compacte,,diesel,50-100 000 km,10.0,16499.0,23990.0,20061.0,20475.0,16499.0,23990.0,20061.0,20475.0,20061.0,390.0,0.019440705847166142,51.43846153846154,1.1664423508299686,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2021,2021,Berline,Compacte,,essence,50-100 000 km,10.0,16499.0,23990.0,19607.0,19850.0,16499.0,23990.0,19607.0,19850.0,19607.0,390.0,0.019890855306778192,50.274358974358975,1.1934513184066915,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2022,2022,Berline,Compacte,,diesel,0-50 000 km,9.0,18990.0,24990.0,21656.0,21990.0,18990.0,24990.0,21656.0,21990.0,21656.0,405.0,0.01870151459179904,53.471604938271604,1.1220908755079424,27.0,53.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2022,2022,Berline,Compacte,,essence,0-50 000 km,8.0,18990.0,24990.0,22196.0,22445.0,18990.0,24990.0,22196.0,22445.0,22196.0,405.0,0.018246530906469636,54.80493827160494,1.094791854388178,26.0,53.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2022,2022,Berline,Compacte,,diesel,100-150 000 km,9.0,13915.0,24990.0,20824.0,20500.0,13915.0,24990.0,20824.0,20500.0,20824.0,405.0,0.0194487130234345,51.41728395061728,1.1669227814060699,27.0,53.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2022,2022,Berline,Compacte,,essence,100-150 000 km,9.0,13915.0,24990.0,20824.0,20500.0,13915.0,24990.0,20824.0,20500.0,20824.0,405.0,0.0194487130234345,51.41728395061728,1.1669227814060699,26.0,53.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2022,2022,Berline,Compacte,,diesel,50-100 000 km,9.0,13915.0,24990.0,20824.0,20500.0,13915.0,24990.0,20824.0,20500.0,20824.0,405.0,0.0194487130234345,51.41728395061728,1.1669227814060699,27.0,53.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2022,2022,Berline,Compacte,,essence,50-100 000 km,9.0,15990.0,24990.0,21234.0,21900.0,15990.0,24990.0,21234.0,21900.0,21234.0,405.0,0.01907318451539983,52.42962962962963,1.1443910709239897,26.0,53.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2023,2023,Berline,Compacte,,diesel,0-50 000 km,10.0,19950.0,32990.0,26874.0,27225.0,19950.0,32990.0,26874.0,27225.0,26874.0,420.0,0.015628488501897745,63.98571428571429,0.9377093101138647,30.0,58.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2023,2023,Berline,Compacte,,essence,0-50 000 km,8.0,19795.0,27590.0,23650.0,24742.0,19795.0,27590.0,23650.0,24742.0,23650.0,420.0,0.017758985200845664,56.30952380952381,1.06553911205074,28.0,58.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2023,2023,Berline,Compacte,,diesel,100-150 000 km,10.0,19950.0,32990.0,26874.0,27225.0,19950.0,32990.0,26874.0,27225.0,26874.0,420.0,0.015628488501897745,63.98571428571429,0.9377093101138647,30.0,58.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2023,2023,Berline,Compacte,,essence,100-150 000 km,10.0,15700.0,32990.0,25698.0,26495.0,15700.0,32990.0,25698.0,26495.0,25698.0,420.0,0.01634368433341116,61.18571428571428,0.9806210600046696,28.0,58.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2023,2023,Berline,Compacte,,diesel,50-100 000 km,10.0,19950.0,32990.0,26874.0,27225.0,19950.0,32990.0,26874.0,27225.0,26874.0,420.0,0.015628488501897745,63.98571428571429,0.9377093101138647,30.0,58.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2023,2023,Berline,Compacte,,essence,50-100 000 km,10.0,19950.0,32990.0,26874.0,27225.0,19950.0,32990.0,26874.0,27225.0,26874.0,420.0,0.015628488501897745,63.98571428571429,0.9377093101138647,28.0,58.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2024,2024,Berline,Compacte,,diesel,0-50 000 km,10.0,24000.0,38490.0,28935.0,27974.0,24000.0,38490.0,28935.0,27974.0,28935.0,435.0,0.01503369621565578,66.51724137931035,0.9020217729393468,28.0,44.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2024,2024,Berline,Compacte,,essence,0-50 000 km,7.0,24000.0,33990.0,28129.0,26990.0,24000.0,33990.0,28129.0,26990.0,28129.0,435.0,0.015464467275765224,64.66436781609195,0.9278680365459134,16.0,44.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2024,2024,Berline,Compacte,,diesel,100-150 000 km,9.0,25990.0,38490.0,30322.0,29800.0,25990.0,38490.0,30322.0,29800.0,30322.0,435.0,0.014346019391860695,69.70574712643678,0.8607611635116417,28.0,44.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2024,2024,Berline,Compacte,,essence,100-150 000 km,1.0,22850.0,22850.0,22850.0,22850.0,22850.0,22850.0,22850.0,22850.0,22850.0,435.0,0.019037199124726477,52.52873563218391,1.1422319474835887,16.0,44.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2024,2024,Berline,Compacte,,diesel,50-100 000 km,9.0,25990.0,38490.0,30322.0,29800.0,25990.0,38490.0,30322.0,29800.0,30322.0,435.0,0.014346019391860695,69.70574712643678,0.8607611635116417,28.0,44.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2024,2024,Berline,Compacte,,essence,50-100 000 km,8.0,25990.0,38490.0,29739.0,29100.0,25990.0,38490.0,29739.0,29100.0,29739.0,435.0,0.014627257137092706,68.36551724137931,0.8776354282255624,16.0,44.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2025,2025,Berline,Compacte,,diesel,0-50 000 km,10.0,28999.0,38490.0,33102.0,33675.0,28999.0,38490.0,33102.0,33675.0,33102.0,480.0,0.014500634402755121,68.9625,0.8700380641653073,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2025,2025,Berline,Compacte,,essence,0-50 000 km,10.0,26000.0,38490.0,31725.0,31495.0,26000.0,38490.0,31725.0,31495.0,31725.0,480.0,0.015130023640661938,66.09375,0.9078014184397163,30.0,60.0,False,,Redevenu compatible,toyota,corolla
Toyota,Corolla,2025,2025,Berline,Compacte,,diesel,100-150 000 km,10.0,28999.0,38490.0,33102.0,33675.0,28999.0,38490.0,33102.0,33675.0,33102.0,480.0,0.014500634402755121,68.9625,0.8700380641653073,30.0,60.0,False,,Redevenu compatible,toyota,corolla
